"Primary_key","Working_hours","JOB_CONDITION","JOB_CATEGORY","economic_sector","Employee_count","WORK_DESCRIPTION","Emolument","Company_category","Job_dep","Terms_of_emp"
2014,2169,"C","O","GZ","tr_4","553c",30958,"ct_9","03","CDI"
2022,1977,"C","O","CA","tr_6","625d",20349,"ct_9","03","CDI"
2023,1076,"P","O","PZ","tr_6","422e",8804,"ct_1","63","CDD"
2025,1193,"P","O","CG","tr_6","625c",26705,"ct_9","03","CDI"
2030,1454,"C","O","SZ","tr_1","562b",11029,"ct_9","03","CDI"
2031,1819,"C","A","FZ","tr_1","681a",15927,"ct_6","03","APP"
2032,1838,"C","O","GZ","tr_3","643a",18652,"ct_9","03","CDI"
2033,1144,"P","O","CG","tr_6","625c",22816,"ct_9","03","CDI"
2044,1870,"C","O","GZ","tr_2","462b",31927,"ct_9","23","CDI"
2047,1881,"C","O","CG","tr_5","625c",19605,"ct_9","03","CDI"
2054,1898,"C","O","HZ","tr_2","652a",18500,"ct_9","03","CDI"
2069,1870,"C","O","GZ","tr_2","462b",30758,"ct_9","23","CDI"
2076,3000,"N","O","QB","tr_1","563a",8394,"ct_7","03","CDI"
2086,1820,"C","O","PZ","tr_3","525a",16756,"ct_8","03","CDI"
2107,1894,"C","O","QB","tr_4","423b",26025,"ct_8","03","CDI"
2111,3000,"N","O","QB","tr_1","563a",22170,"ct_7","03","CDI"
2119,448,"C","O","KZ","tr_1","461e",7431,"ct_9","25","CDI"
2124,2037,"C","O","OZ","tr_0","461b",20542,"ct_8","03","CDI"
2125,1416,"C","O","QB","tr_3","526d",16287,"ct_8","03","CDI"
2126,1820,"C","O","LZ","tr_3","691c",18256,"ct_9","03","CDI"
2129,806,"C","O","RZ","tr_1","561b",7193,"ct_9","03","CDI"
2131,1771,"C","O","CA","tr_6","674b",20224,"ct_9","49","CDI"
2132,733,"N","O","GZ","tr_6","463d",9054,"ct_9","56","CDI"
2134,1902,"C","O","OZ","tr_3","545d",20847,"ct_8","03","CDI"
2136,1796,"C","O","QB","tr_6","526a",20636,"ct_3","03","CDD"
2149,1456,"P","O","QA","tr_6","526a",20475,"ct_3","03","AUT"
2150,1820,"C","O","CE","tr_6","385a",46374,"ct_9","03","CDI"
2153,1576,"P","O","SZ","tr_1","562b",15531,"ct_6","03","CDI"
2159,1820,"C","O","KZ","tr_3","371a",42189,"ct_9","03","CDI"
2160,1820,"C","O","QB","tr_5","525d",23783,"ct_3","03","AUT"
2175,1488,"C","O","SZ","tr_1","562b",13110,"ct_9","71","CDI"
2188,1820,"C","O","HZ","tr_3","333c",38423,"ct_9","03","CDI"
2195,1829,"C","O","QB","tr_1","563b",19189,"ct_2","03","AUT"
2200,2095,"C","O","GZ","tr_1","682a",33421,"ct_9","03","CDI"
2201,1617,"N","O","NZ","tr_0","676e",16643,"ct_9","03","TTP"
2202,1687,"C","O","NZ","tr_3","631a",16574,"ct_9","03","CDI"
2214,2008,"C","O","SZ","tr_1","534a",22699,"ct_8","75","CDI"
2216,1192,"P","O","QB","tr_6","526a",14246,"ct_8","03","CDI"
2220,1825,"C","O","HZ","tr_4","387b",38982,"ct_9","59","CDI"
2231,1859,"C","O","HZ","tr_3","542a",18408,"ct_9","03","CDI"
2238,2679,"C","O","CJ","tr_5","482a",60337,"ct_9","03","CDI"
2245,1565,"N","O","GZ","tr_6","463d",19642,"ct_9","56","CDI"
2246,1169,"C","O","GZ","tr_1","634c",10893,"ct_6","03","CDI"
2249,1835,"C","O","HZ","tr_5","526e",18957,"ct_9","03","CDI"
2251,2100,"C","O","HZ","tr_5","546b",28360,"ct_9","03","CDI"
2256,1870,"C","O","GZ","tr_2","462b",32572,"ct_9","23","CDI"
2259,1828,"C","O","GZ","tr_3","463c",21614,"ct_9","82","CDI"
2260,1144,"N","O","NZ","tr_1","676e",12987,"ct_9","03","TTP"
2262,768,"N","O","NZ","tr_1","624d",9746,"ct_9","03","TTP"
2281,1834,"C","O","NZ","tr_4","464a",17931,"ct_9","03","CDI"
2282,1820,"C","O","QA","tr_6","526a",23796,"ct_3","03","AUT"
2283,164,"C","O","CC","tr_1","627f",5584,"ct_9","03","CDI"
2284,1626,"P","O","GZ","tr_1","554a",12666,"ct_9","03","CDI"
2289,1834,"C","O","NZ","tr_4","464a",16200,"ct_9","03","CDI"
2303,1407,"N","O","TZ","tr_1","563c",12626,"ct_7","03","CDI"
2309,1950,"C","O","MA","tr_2","542a",16631,"ct_9","03","CDI"
2319,1725,"C","O","GZ","tr_6","551a",21904,"ct_9","03","CDD"
2320,1557,"C","O","CA","tr_3","674c",14972,"ct_9","03","CDI"
2321,1872,"C","X","KZ","tr_6","461e",19346,"ct_9","94","AUT"
2322,1641,"C","O","FZ","tr_1","632g",13357,"ct_9","03","CDI"
2327,1859,"C","O","GZ","tr_6","463b",24794,"ct_9","89","CDI"
2332,1714,"P","O","CA","tr_3","625g",20093,"ct_9","03","CDI"
2335,1820,"C","O","QB","tr_3","526a",24352,"ct_8","03","CDI"
2340,3000,"N","O","TZ","tr_1","563c",15443,"ct_7","03","CDI"
2341,1828,"C","O","GZ","tr_1","433d",24490,"ct_9","03","CDI"
2352,694,"C","O","MC","tr_3","374c",10055,"ct_9","04","CDI"
2361,1729,"P","O","GZ","tr_3","551a",14398,"ct_9","04","CDI"
2379,1820,"C","O","KZ","tr_6","467b",29413,"ct_9","04","CDI"
2380,1764,"C","O","NZ","tr_2","387e",41929,"ct_9","13","CDI"
2391,1430,"P","O","GZ","tr_1","554j",14229,"ct_9","04","CDI"
2397,1819,"N","O","GZ","tr_2","463e",27843,"ct_9","04","CDI"
2398,1809,"C","O","EZ","tr_1","684b",16042,"ct_9","05","CDI"
2399,1820,"C","O","FZ","tr_4","543c",15093,"ct_9","04","CDI"
2437,1707,"C","O","QA","tr_5","525d",14183,"ct_9","04","CDI"
2439,1884,"C","O","CE","tr_6","674a",20236,"ct_9","04","CDI"
2449,1437,"P","O","QB","tr_1","563b",14522,"ct_8","04","CDI"
2450,1834,"C","O","MA","tr_4","474b",35173,"ct_9","04","CDI"
2460,1325,"P","O","PZ","tr_2","464a",18535,"ct_9","04","CDI"
2472,1172,"P","O","GZ","tr_1","344d",35434,"ct_9","04","CDI"
2473,2010,"C","O","PZ","tr_5","423b",25217,"ct_1","05","CDI"
2483,1505,"C","O","FZ","tr_1","472c",17366,"ct_9","04","CDI"
2490,1765,"C","O","QB","tr_4","434e",17736,"ct_8","84","CDI"
2496,1639,"C","O","FZ","tr_1","621a",17029,"ct_9","06","CDI"
2500,1667,"C","O","GZ","tr_1","477c",22854,"ct_9","04","CDI"
2513,1812,"C","O","NZ","tr_0","534a",17860,"ct_9","38","CDI"
2517,1820,"C","O","GZ","tr_4","374d",63451,"ct_9","78","CDI"
2520,1750,"N","O","GZ","tr_4","387c",46853,"ct_9","84","CDI"
2545,1634,"C","O","MA","tr_2","467c",25487,"ct_9","04","CDI"
2553,1403,"C","O","IZ","tr_5","468a",25345,"ct_9","13","CDI"
2558,2568,"C","O","FZ","tr_5","481a",43096,"ct_9","05","CDI"
2571,1820,"C","O","MB","tr_6","461f",28933,"ct_5","92","CDI"
2585,1407,"C","O","MA","tr_1","475a",15286,"ct_9","34","CDI"
2589,1615,"C","O","HZ","tr_2","643a",14745,"ct_9","04","CDI"
2592,1976,"C","O","CE","tr_6","676a",25801,"ct_9","04","CDI"
2601,1764,"C","O","KZ","tr_3","376c",42981,"ct_9","05","CDI"
2602,791,"C","A","GZ","tr_2","551a",4853,"ct_9","05","APP"
2611,1456,"P","O","QB","tr_1","434c",14151,"ct_8","05","CDI"
2623,1820,"C","O","OZ","tr_5","545d",20316,"ct_8","05","CDI"
2624,1370,"C","O","MA","tr_3","461f",20217,"ct_9","38","CDI"
2630,1192,"P","O","GZ","tr_5","551a",17782,"ct_9","05","CDI"
2646,253,"C","O","QB","tr_2","435b",4968,"ct_8","05","CDI"
2648,1650,"C","O","GZ","tr_1","433d",14156,"ct_9","05","CDI"
2650,1456,"P","O","KZ","tr_1","467a",25795,"ct_9","05","CDI"
2659,1474,"P","O","DZ","tr_4","473c",28662,"ct_9","05","CDI"
2661,3000,"N","O","QB","tr_0","563a",23562,"ct_7","05","CDI"
2670,1105,"P","O","OZ","tr_6","525a",11914,"ct_2","05","AUT"
2704,1554,"C","O","FZ","tr_2","481b",28724,"ct_9","13","CDI"
2720,910,"P","O","PZ","tr_3","421b",30517,"ct_8","05","CDI"
2723,1594,"C","O","QA","tr_3","434d",18231,"ct_9","05","CDI"
2727,1602,"C","O","HZ","tr_4","643a",13176,"ct_9","05","CDI"
2740,719,"P","O","QA","tr_5","432d",16537,"ct_9","04","CDI"
2749,949,"P","O","QB","tr_5","525d",10298,"ct_8","05","CDI"
2754,308,"C","O","NZ","tr_1","676a",3101,"ct_9","05","TOA"
2760,1461,"C","A","GZ","tr_1","554b",14329,"ct_9","05","APP"
2761,731,"C","O","GZ","tr_1","374d",12914,"ct_9","04","CDI"
2764,131,"P","O","QB","tr_5","525d",2394,"ct_8","05","CDI"
2765,3000,"N","O","QB","tr_0","563a",23991,"ct_7","05","CDI"
2766,1589,"C","O","FZ","tr_3","632a",21907,"ct_9","13","CDI"
2774,2207,"P","O","GZ","tr_4","551a",21453,"ct_9","05","CDI"
2787,1175,"N","O","QB","tr_0","563a",5548,"ct_7","05","CDI"
2792,1638,"C","O","QB","tr_5","526c",19871,"ct_2","05","AUT"
2797,1486,"C","O","IZ","tr_3","561b",17636,"ct_9","05","CDI"
2799,1063,"C","O","IZ","tr_1","636d",15750,"ct_9","05","CDI"
2806,1164,"C","O","GZ","tr_1","554f",12838,"ct_9","06","CDI"
2807,1820,"C","O","EZ","tr_1","332b",50659,"ct_2","06","CDI"
2820,1475,"P","O","OZ","tr_4","564b",19222,"ct_4","06","CDI"
2821,1694,"C","O","OZ","tr_3","333e",35600,"ct_8","06","CDI"
2822,1784,"C","O","QB","tr_3","525d",21383,"ct_9","06","CDI"
2825,511,"C","O","CM","tr_1","543g",7899,"ct_9","06","CDI"
2832,936,"C","O","HZ","tr_5","543h",7871,"ct_9","06","CDI"
2835,381,"C","O","RZ","tr_2","637c",10987,"ct_8","06","CDI"
2838,1062,"C","O","PZ","tr_2","421b",21648,"ct_2","06","AUT"
2842,1462,"P","O","SZ","tr_6","388b",50244,"ct_8","06","CDI"
2845,1070,"C","O","GZ","tr_1","554c",11047,"ct_9","06","CDI"
2846,1430,"C","O","QB","tr_2","525d",11270,"ct_8","06","CDI"
2847,2028,"C","O","MA","tr_2","472a",30194,"ct_9","06","CDI"
2848,1484,"C","O","GZ","tr_1","554a",15106,"ct_9","06","CDI"
2850,1603,"C","O","CM","tr_1","462a",26953,"ct_9","06","CDI"
2857,152,NA,"A","SZ",NA,"562b",793,NA,"06",NA
2859,1820,"C","O","PZ","tr_2","525b",12174,"ct_9","06","CDI"
2868,863,"P","O","QA","tr_1","541d",8963,"ct_6","06","CDI"
2886,1830,"C","O","HZ","tr_5","521a",16851,"ct_9","06","CDI"
2888,1793,"C","O","QB","tr_3","526d",21873,"ct_9","06","CDI"
2896,1193,"P","O","GZ","tr_1","431d",25124,"ct_9","06","CDI"
2901,1666,"P","O","GZ","tr_2","551a",16987,"ct_9","06","CDI"
2908,1723,"C","O","GZ","tr_3","387b",30427,"ct_9","06","CDI"
2915,1829,"C","O","HZ","tr_3","546c",21404,"ct_9","06","CDI"
2917,1991,"C","O","QA","tr_5","432b",26941,"ct_8","06","CDI"
2919,578,"P","O","QA","tr_6","432d",6133,"ct_3","06","CDI"
2922,1820,"C","O","SZ","tr_6","461f",37353,"ct_8","06","CDI"
2927,1468,"N","O","JC","tr_1","543g",21843,"ct_9","06","AUT"
2928,1540,"C","O","FZ","tr_2","681b",21044,"ct_9","06","CDI"
2929,2269,"C","O","QA","tr_1","526b",22884,"ct_6","06","CDI"
2935,1754,"C","O","QB","tr_2","525d",17137,"ct_9","06","CDI"
2936,1820,"C","O","CE","tr_5","374b",51676,"ct_9","06","CDI"
2938,1820,"C","O","NZ","tr_4","555a",15868,"ct_9","06","CDI"
2940,1820,"C","O","OZ","tr_6","333e",30594,"ct_1","06","AUT"
2946,716,"N","O","TZ","tr_1","563c",13290,"ct_7","06","CDI"
2947,1820,"C","O","NZ","tr_3","555a",18191,"ct_9","06","CDI"
2949,1820,"C","O","FZ","tr_3","477c",27034,"ct_9","06","CDI"
2951,1643,"C","O","FZ","tr_3","632g",25833,"ct_9","06","CDI"
2960,819,"C","O","SZ","tr_1","562b",9736,"ct_9","06","CDI"
2962,1258,"C","O","RZ","tr_3","424a",17608,"ct_9","06","CDI"
2966,400,"C","O","HZ","tr_1","642a",4842,"ct_9","06","CDD"
2968,1792,"C","O","CE","tr_5","484a",24110,"ct_9","06","CDI"
2969,276,"C","O","LZ","tr_3","534a",3930,"ct_9","06","CDI"
2977,1820,"C","O","FZ","tr_2","472a",32624,"ct_9","06","CDI"
2989,1820,"C","O","GZ","tr_3","542a",22315,"ct_9","06","CDI"
2994,367,"C","O","SZ","tr_2","526c",3947,"ct_8","06","CDI"
2997,1813,"C","O","LZ","tr_1","564b",19786,"ct_9","06","CDI"
3010,1550,"C","A","CL","tr_6","487a",16419,"ct_9","06","APP"
3015,1304,"C","O","MA","tr_2","373d",71204,"ct_9","06","CDI"
3016,1816,"C","O","NZ","tr_5","534a",21717,"ct_9","06","CDI"
3020,1501,"C","O","GZ","tr_1","554e",15090,"ct_9","06","CDI"
3032,458,"P","O","IZ","tr_1","561c",4633,"ct_9","06","CDI"
3035,1771,"C","O","SZ","tr_1","373d",37703,"ct_8","75","CDI"
3052,1820,"C","O","GZ","tr_2","478c",20879,"ct_9","06","CDI"
3059,1231,"C","O","HZ","tr_4","641b",8897,"ct_9","06","CDI"
3063,799,"N","O","QB","tr_1","563b",8907,"ct_7","06","CDI"
3073,1701,"C","O","KZ","tr_5","423b",33910,"ct_9","06","CDI"
3075,1456,"P","O","OZ","tr_4","461f",37656,"ct_1","06","CDI"
3077,819,"P","O","PZ","tr_4","342b",15192,"ct_8","75","CDI"
3080,716,"C","O","QB","tr_4","526a",4440,"ct_9","06","CDI"
3085,1209,"C","O","NZ","tr_2","373c",23458,"ct_9","06","CDI"
3087,1820,"C","O","QA","tr_6","433a",12232,"ct_8","06","CDI"
3094,602,"C","A","SZ","tr_1","562b",3766,"ct_6","06","APP"
3109,1827,"C","O","FZ","tr_2","542a",28836,"ct_9","06","CDI"
3121,1819,"C","O","OZ","tr_6","621f",23730,"ct_2","06","AUT"
3127,551,"C","O","NZ","tr_1","564b",6044,"ct_9","06","CDI"
3128,341,"P","O","GZ","tr_3","554e",2182,"ct_9","06","CDD"
3134,1586,"C","O","MC","tr_5","388a",90063,"ct_9","06","CDI"
3135,1592,"P","O","CE","tr_6","461d",34746,"ct_9","06","CDI"
3144,1778,"C","O","JC","tr_6","388a",94406,"ct_9","06","CDI"
3145,1873,"C","O","QB","tr_3","434f",22281,"ct_8","06","CDI"
3146,632,"C","O","HZ","tr_3","641a",6134,"ct_9","06","CDI"
3148,1414,"C","O","HZ","tr_6","633d",21711,"ct_9","06","CDI"
3156,1669,"C","O","FZ","tr_1","671c",16305,"ct_9","06","CDI"
3161,382,"P","O","NZ","tr_1","564a",3179,"ct_8","06","CDI"
3173,1606,"C","O","GZ","tr_1","543f",48045,"ct_9","06","CDI"
3174,1378,"C","O","NZ","tr_1","477a",18914,"ct_9","06","CDI"
3189,928,"C","O","OZ","tr_3","621f",6863,"ct_2","06","CDI"
3191,910,"C","O","OZ","tr_0","525c",14879,"ct_1","06","CDI"
3193,1820,"C","O","QA","tr_6","526a",18145,"ct_8","06","CDI"
3210,1820,"C","O","QB","tr_5","434d",24672,"ct_8","06","CDI"
3225,1334,"C","O","MA","tr_1","479b",26020,"ct_9","06","CDI"
3227,1086,"P","O","QA","tr_4","525d",10618,"ct_9","06","CDI"
3252,1437,"C","O","QB","tr_1","526c",13405,"ct_9","06","CDI"
3255,1813,"C","O","FZ","tr_1","632f",23027,"ct_9","06","CDI"
3259,508,"N","O","TZ","tr_0","563c",5374,"ct_7","06","CDI"
3260,1303,"C","O","RZ","tr_1","542a",19507,"ct_8","06","CDI"
3263,1429,"C","O","GZ","tr_1","552a",12879,"ct_9","06","CDI"
3266,1697,"C","O","QB","tr_3","526a",18085,"ct_9","06","CDI"
3267,512,"P","O","SZ","tr_2","563b",5933,"ct_9","06","CDI"
3274,1245,"C","O","GZ","tr_3","652a",13537,"ct_9","06","CDI"
3275,1577,"C","O","GZ","tr_1","554f",31050,"ct_9","06","CDI"
3276,700,"P","O","NZ","tr_1","526b",9465,"ct_9","06","CDI"
3277,1666,"C","O","CA","tr_1","636c",18782,"ct_6","06","CDI"
3279,1809,"C","O","IZ","tr_3","561f",20090,"ct_9","06","CDI"
3282,1877,"C","O","QB","tr_3","423b",20092,"ct_8","06","CDI"
3283,676,"C","O","NZ","tr_1","684a",9757,"ct_8","06","CDI"
3284,1719,"C","O","QB","tr_4","525d",18266,"ct_9","06","CDI"
3292,1542,"C","O","GZ","tr_1","554a",15804,"ct_9","06","CDI"
3294,1763,"C","O","GZ","tr_3","543g",20846,"ct_9","06","CDI"
3303,1820,"C","O","PZ","tr_4","341a",34762,"ct_1","06","AUT"
3307,1643,"C","O","FZ","tr_3","632g",24909,"ct_9","06","CDI"
3310,776,"C","O","GZ","tr_1","643a",22768,"ct_9","06","CDI"
3313,505,"P","O","FZ","tr_0","543f",4845,"ct_9","06","CDI"
3316,1994,"C","O","QA","tr_6","526a",25086,"ct_3","06","CDD"
3317,1820,"C","O","NZ","tr_1","543g",33484,"ct_9","13","CDI"
3321,964,"P","O","OZ","tr_6","524c",9764,"ct_2","06","CDD"
3330,374,"C","O","JB","tr_3","681b",4070,"ct_9","06","CDI"
3332,2071,"C","O","GZ","tr_3","462b",34994,"ct_9","83","CDI"
3349,310,"P","O","HZ","tr_4","641b",6014,"ct_5","06","CDI"
3354,1825,"C","O","OZ","tr_3","461f",37451,"ct_1","83","CDI"
3355,1489,"C","O","HZ","tr_6","466c",38700,"ct_9","06","CDI"
3362,1763,"C","O","BZ","tr_3","373c",49067,"ct_9","06","CDI"
3384,1772,"C","O","QA","tr_5","526d",20148,"ct_8","06","CDI"
3390,2044,"C","O","OZ","tr_6","373b",28680,"ct_8","06","CDI"
3392,1830,"C","O","PZ","tr_4","341a",29318,"ct_1","06","AUT"
3405,1715,"C","O","KZ","tr_1","467c",28967,"ct_6","06","CDI"
3408,880,"C","O","QA","tr_5","526a",11534,"ct_8","06","CDI"
3409,1491,"C","O","HZ","tr_1","546c",21218,"ct_9","06","CDI"
3410,1821,"C","O","MA","tr_0","372a",56017,"ct_9","75","CDI"
3413,1406,"C","O","CA","tr_2","543h",12861,"ct_9","06","CDI"
3422,666,"P","O","QB","tr_3","563b",5828,"ct_8","06","CDI"
3427,1425,"C","O","EZ","tr_2","628e",21044,"ct_9","83","CDI"
3433,22,"C","O","HZ","tr_6","546d",9981,"ct_9","06","CDI"
3441,1396,"C","O","PZ","tr_3","525a",13200,"ct_8","06","CDI"
3450,1684,"C","O","JC","tr_2","388a",33747,"ct_9","59","CDI"
3452,1456,"P","O","NZ","tr_1","564a",19426,"ct_8","06","CDI"
3456,809,"P","O","IZ","tr_1","543g",6480,"ct_9","06","CDI"
3466,1279,"P","O","QB","tr_4","526a",8091,"ct_9","06","CDI"
3471,303,"C","O","IZ","tr_1","636d",3830,"ct_9","06","CDI"
3473,770,"C","O","NZ","tr_5","466a",12316,"ct_9","06","CDI"
3474,1766,"C","O","JC","tr_6","388a",23008,"ct_9","92","CDI"
3480,1540,"C","O","FZ","tr_2","681b",21661,"ct_9","06","CDI"
3485,1532,"C","O","FZ","tr_1","632f",26535,"ct_9","83","CDI"
3486,1820,"C","O","QA","tr_6","526a",23109,"ct_8","06","CDI"
3500,1820,"C","O","PZ","tr_4","341a",37621,"ct_8","06","CDI"
3502,890,"C","O","FZ","tr_1","461b",13614,"ct_9","06","CDI"
3512,1060,"C","O","NZ","tr_1","461b",10275,"ct_9","06","TTP"
3513,388,"P","O","GZ","tr_5","551a",5170,"ct_9","06","CDI"
3522,1746,"C","O","FZ","tr_2","542a",18152,"ct_9","06","CDI"
3530,1024,"C","O","IZ","tr_2","561d",7149,"ct_9","06","CDI"
3533,1834,"C","O","NZ","tr_1","684a",14790,"ct_6","06","CDI"
3535,2175,"C","O","QB","tr_1","525d",18479,"ct_9","06","CDI"
3538,322,"C","O","NZ","tr_1","652a",4307,"ct_9","83","CDD"
3539,1820,"C","O","QA","tr_4","542a",18902,"ct_8","06","CDI"
3541,684,"C","O","HZ","tr_5","466c",25714,"ct_9","06","CDI"
3544,1705,"C","O","FZ","tr_2","632c",19682,"ct_9","06","CDI"
3546,1740,"P","O","LZ","tr_1","542a",27137,"ct_9","06","CDI"
3550,1101,"C","O","QA","tr_0","526b",12448,"ct_9","06","CDI"
3554,644,"C","O","IZ","tr_1","632k",11139,"ct_9","06","CDI"
3555,668,"C","O","GZ","tr_1","554e",7057,"ct_9","06","CDI"
3558,1771,"C","O","QA","tr_3","525d",17131,"ct_9","06","CDI"
3562,1915,"C","O","GZ","tr_1","344d",46049,"ct_6","06","CDI"
3565,1879,"C","O","FZ","tr_4","477c",49818,"ct_9","06","CDI"
3584,1536,"C","A","GZ","tr_4","463e",6450,"ct_9","06","APP"
3588,919,"P","O","GZ","tr_1","554j",6621,"ct_9","06","CDI"
3589,1820,"C","O","JC","tr_6","387a",52087,"ct_9","06","CDI"
3597,1820,"C","O","KZ","tr_6","467b",28396,"ct_9","06","CDI"
3607,1428,"C","O","NZ","tr_5","534a",14314,"ct_9","83","CDI"
3621,304,"C","O","MA","tr_1","472a",7918,"ct_9","06","CDI"
3623,2690,"C","O","QB","tr_3","526d",26197,"ct_9","06","CDI"
3626,1693,"C","O","QB","tr_3","423b",30596,"ct_8","06","CDI"
3629,1330,"C","O","HZ","tr_3","546c",9849,"ct_9","06","CDI"
3638,3000,"N","O","QB","tr_1","563a",20100,"ct_7","06","CDI"
3639,1603,"C","O","GZ","tr_1","486d",27462,"ct_9","06","CDI"
3649,1805,"C","O","KZ","tr_1","467a",20062,"ct_9","06","CDI"
3654,1895,"C","O","GZ","tr_4","461d",24768,"ct_9","06","CDI"
3655,1820,"C","O","QA","tr_3","525d",20932,"ct_8","06","CDI"
3659,1820,"C","O","FZ","tr_1","481a",42082,"ct_9","06","CDI"
3660,2075,"C","O","NZ","tr_6","372e",45390,"ct_9","06","CDI"
3664,950,"C","O","IZ","tr_1","561c",10853,"ct_9","06","CDI"
3667,1723,"C","O","MC","tr_2","543g",22190,"ct_9","69","CDI"
3672,1913,"C","O","QA","tr_6","526a",24468,"ct_8","06","CDI"
3682,1246,"N","O","TZ","tr_1","563c",13214,"ct_7","06","CDI"
3687,1968,"C","O","CA","tr_2","554a",18996,"ct_9","06","CDI"
3695,213,"P","O","NZ","tr_1","684a",2850,"ct_9","06","CDI"
3696,1299,"C","O","NZ","tr_3","462e",13061,"ct_9","06","CDI"
3699,1870,"C","O","CL","tr_6","461f",28050,"ct_9","06","CDI"
3722,1177,"C","O","GZ","tr_2","554e",13061,"ct_9","06","CDI"
3735,1613,"N","O","QB","tr_0","563a",6912,"ct_7","06","CDI"
3746,1814,"C","O","QB","tr_5","431f",33351,"ct_3","06","CDI"
3754,2572,"C","O","NZ","tr_5","534a",26628,"ct_9","06","CDI"
3755,1849,"C","O","OZ","tr_3","545d",34349,"ct_4","06","CDI"
3758,1455,"C","O","JC","tr_4","543h",46286,"ct_9","06","CDI"
3763,1820,"C","O","PZ","tr_3","341a",38387,"ct_8","06","CDI"
3765,866,"C","O","IZ","tr_1","561f",10878,"ct_9","06","CDI"
3767,1039,"P","O","GZ","tr_1","553c",9088,"ct_9","06","CDI"
3776,1422,"P","O","OZ","tr_5","524c",12740,"ct_2","06","CDD"
3778,1638,"P","O","OZ","tr_3","388a",30814,"ct_1","06","CDI"
3789,679,"C","O","QA","tr_1","542a",6820,"ct_9","06","CDI"
3791,1772,"C","O","QB","tr_3","525d",16449,"ct_9","06","CDI"
3792,1123,"C","O","MA","tr_2","636d",12652,"ct_9","06","CDI"
3803,1820,"C","O","CI","tr_5","383a",69300,"ct_9","06","CDI"
3804,1295,"C","O","GZ","tr_5","374a",40639,"ct_9","75","CDI"
3805,1339,"C","O","FZ","tr_3","477b",23566,"ct_9","06","CDI"
3806,1817,"C","O","GZ","tr_2","462b",22258,"ct_9","06","CDI"
3811,1063,"P","O","NZ","tr_6","684a",8990,"ct_9","83","CDI"
3818,899,"C","O","FZ","tr_1","633a",8975,"ct_9","06","CDD"
3820,910,"P","O","QA","tr_6","526a",10421,"ct_8","06","CDI"
3828,1459,"C","O","FZ","tr_2","542a",11521,"ct_9","06","CDI"
3866,1723,"C","O","CE","tr_5","461f",30614,"ct_9","06","CDI"
3874,1872,"C","O","KZ","tr_1","467a",19890,"ct_9","06","CDI"
3875,209,"N","O","NZ","tr_2","655a",2246,"ct_9","06","TTP"
3880,1494,"C","O","QA","tr_2","433a",18039,"ct_9","06","CDI"
3884,1700,"C","O","CG","tr_5","674a",22750,"ct_9","06","CDI"
3885,1276,"C","O","IZ","tr_1","488a",16208,"ct_9","06","CDI"
3893,1679,"C","O","LZ","tr_2","542a",19590,"ct_9","06","CDI"
3898,313,"C","O","IZ","tr_0","561e",5849,"ct_9","06","CDD"
3899,1774,"C","O","GZ","tr_1","433c",28512,"ct_8","06","CDI"
3904,1458,"N","O","QB","tr_1","563b",12465,"ct_7","06","CDI"
3910,577,"C","O","IZ","tr_1","561f",6920,"ct_9","06","TOA"
3911,1785,"C","O","IZ","tr_2","488a",25190,"ct_9","06","CDI"
3926,1820,"C","O","GZ","tr_3","462b",30969,"ct_9","06","CDI"
3927,2001,"P","O","MA","tr_2","543b",34162,"ct_9","06","CDI"
3928,1820,"C","O","MB","tr_6","385a",70536,"ct_9","92","CDI"
3929,1104,"C","O","PZ","tr_3","525a",17678,"ct_8","06","CDI"
3941,1470,"C","O","QA","tr_4","636d",17671,"ct_9","06","CDI"
3949,1302,"C","O","QA","tr_2","526b",17563,"ct_9","06","CDI"
3950,569,"C","O","GZ","tr_2","374a",17135,"ct_9","75","CDI"
3962,1820,"C","O","MA","tr_1","543b",39549,"ct_9","06","CDI"
3963,1173,"P","O","CH","tr_5","628g",12654,"ct_9","06","CDI"
3967,1535,"P","O","NZ","tr_1","684a",12304,"ct_9","06","CDI"
3984,2534,"C","O","QB","tr_5","525d",27974,"ct_8","06","CDI"
3986,1820,"C","O","PZ","tr_4","341a",32341,"ct_8","06","CDI"
3988,218,"C","X","IZ","tr_3","561f",2213,"ct_9","06","AUT"
3990,1762,"C","O","LZ","tr_3","631a",19915,"ct_9","06","CDI"
3994,1792,"C","O","CI","tr_5","383b",28015,"ct_9","06","CDI"
3995,1899,"C","O","SZ","tr_3","462e",40339,"ct_8","06","CDI"
3996,1348,"C","O","GZ","tr_1","554e",21378,"ct_9","06","CDI"
4005,1780,"C","O","SZ","tr_6","434b",32917,"ct_8","06","CDI"
4012,1169,"C","O","IZ","tr_1","561f",15476,"ct_9","06","CDI"
4015,1554,"C","O","FZ","tr_3","651a",30059,"ct_9","83","CDI"
4023,559,"C","O","IZ","tr_1","561c",8503,"ct_9","06","TOA"
4027,852,"C","A","FZ","tr_1","671c",7178,"ct_9","06","APP"
4029,709,"P","O","GZ","tr_4","554e",11560,"ct_9","06","CDI"
4032,1820,"C","O","FZ","tr_1","632g",20550,"ct_9","06","CDI"
4047,654,"P","O","CM","tr_1","542a",11330,"ct_9","06","CDI"
4062,1754,"C","O","FZ","tr_2","633a",29828,"ct_9","06","CDI"
4072,1475,"P","O","QA","tr_6","431c",23713,"ct_3","06","AUT"
