"Primary_key","Club"
6852,"cf242"
6865,"cf109"
6866,"cf125"
6868,"cf408"
6872,"cf105"
6881,"cf102"
6882,"cf106"
6884,"cf102"
6887,"cf110"
6890,"cf101"
6893,"cf115"
6894,"cf102"
6896,"cf102"
6898,"cf111"
6902,"cf213"
6907,"cf103"
6914,"cf107"
6919,"cf102"
6921,"cf102"
6922,"cf102"
6923,"cf102"
6925,"cf102"
6927,"cf107"
6929,"cf106"
6930,"cf102"
6932,"cf102"
6934,"cf118"
6936,"cf102"
6937,"cf102"
6938,"cf119"
6939,"cf102"
6940,"cf102"
6943,"cf102"
6945,"cf102"
6946,"cf128"
6947,"cf102"
6953,"cf132"
6967,"cf111"
6971,"cf111"
6986,"cf245"
6987,"cf403"
6991,"cf111"
6997,"cf248"
7019,"cf245"
7021,"cf242"
7024,"cf108"
7031,"cf105"
7032,"cf218"
7034,"cf121"
7035,"cf604"
7036,"cf110"
7038,"cf110"
7039,"cf121"
7040,"cf105"
7042,"cf119"
7049,"cf102"
7050,"cf103"
7051,"cf137"
7052,"cf101"
7053,"cf102"
7054,"cf131"
7056,"cf138"
7060,"cf137"
7061,"cf112"
7062,"cf138"
7063,"cf107"
7064,"cf137"
7065,"cf103"
7066,"cf103"
7068,"cf101"
7069,"cf137"
7071,"cf138"
7072,"cf101"
7073,"cf112"
7075,"cf101"
7076,"cf137"
7077,"cf101"
7078,"cf106"
7082,"cf106"
7083,"cf106"
7084,"cf112"
7085,"cf103"
7086,"cf131"
7087,"cf102"
7090,"cf138"
7091,"cf107"
7095,"cf102"
7098,"cf137"
7099,"cf138"
7100,"cf118"
7102,"cf103"
7104,"cf137"
7106,"cf137"
7107,"cf107"
7108,"cf107"
7109,"cf103"
7110,"cf137"
7112,"cf107"
7113,"cf101"
7115,"cf102"
7118,"cf138"
7119,"cf103"
7120,"cf137"
7121,"cf106"
7122,"cf103"
7123,"cf102"
7125,"cf103"
7128,"cf112"
7129,"cf106"
7131,"cf102"
7133,"cf107"
7135,"cf107"
7136,"cf103"
7138,"cf138"
7142,"cf107"
7143,"cf137"
7145,"cf103"
7148,"cf102"
7149,"cf101"
7150,"cf101"
7151,"cf101"
7152,"cf106"
7155,"cf137"
7156,"cf107"
7159,"cf107"
7161,"cf103"
7162,"cf107"
7164,"cf138"
7166,"cf107"
7167,"cf131"
7169,"cf103"
7170,"cf106"
7171,"cf103"
7173,"cf107"
7175,"cf131"
7178,"cf103"
7179,"cf107"
7183,"cf118"
7184,"cf102"
7187,"cf112"
7188,"cf112"
7190,"cf107"
7191,"cf101"
7193,"cf137"
7195,"cf106"
7196,"cf137"
7199,"cf106"
7201,"cf118"
7203,"cf103"
7204,"cf101"
7206,"cf101"
7207,"cf103"
7208,"cf103"
7209,"cf106"
7210,"cf106"
7212,"cf107"
7215,"cf103"
7217,"cf102"
7219,"cf101"
7223,"cf138"
7225,"cf103"
7228,"cf107"
7229,"cf131"
7230,"cf106"
7231,"cf137"
7233,"cf103"
7235,"cf131"
7241,"cf138"
7242,"cf107"
7243,"cf138"
7244,"cf107"
7246,"cf102"
7247,"cf112"
7248,"cf112"
7249,"cf107"
7252,"cf137"
7256,"cf103"
7257,"cf101"
7258,"cf106"
7262,"cf101"
7263,"cf101"
7265,"cf112"
7266,"cf103"
7268,"cf106"
7269,"cf101"
7272,"cf106"
7273,"cf138"
7274,"cf110"
7276,"cf108"
7277,"cf110"
7278,"cf113"
7280,"cf102"
7287,"cf108"
7296,"cf110"
7297,"cf106"
7299,"cf110"
7307,"cf107"
7309,"cf107"
7312,"cf102"
7316,"cf107"
7318,"cf102"
7319,"cf106"
7320,"cf102"
7322,"cf102"
7323,"cf102"
7326,"cf102"
7327,"cf106"
7328,"cf107"
7330,"cf102"
7331,"cf102"
7332,"cf108"
7333,"cf102"
7335,"cf105"
7337,"cf108"
7339,"cf105"
7340,"cf106"
7344,"cf102"
7345,"cf107"
7348,"cf102"
7352,"cf107"
7356,"cf102"
7357,"cf106"
7359,"cf108"
7360,"cf102"
7363,"cf102"
7364,"cf102"
7365,"cf105"
7367,"cf105"
7372,"cf102"
7374,"cf102"
7375,"cf102"
7377,"cf102"
7378,"cf102"
7379,"cf102"
7381,"cf101"
7383,"cf108"
7386,"cf102"
7387,"cf110"
7388,"cf110"
7391,"cf108"
7392,"cf107"
7393,"cf113"
7395,"cf101"
7399,"cf117"
7402,"cf108"
7403,"cf113"
7405,"cf102"
7409,"cf112"
7412,"cf113"
7416,"cf117"
7417,"cf110"
7418,"cf106"
7420,"cf110"
7422,"cf110"
7426,"cf102"
7428,"cf106"
7430,"cf107"
7431,"cf110"
7437,"cf108"
7440,"cf107"
7443,"cf110"
7444,"cf106"
7447,"cf101"
7448,"cf108"
7450,"cf102"
7454,"cf102"
7457,"cf112"
7459,"cf110"
7464,"cf102"
7465,"cf108"
7466,"cf242"
7474,"cf107"
7478,"cf101"
7482,"cf102"
7483,"cf102"
7484,"cf107"
7485,"cf107"
7487,"cf102"
7488,"cf101"
7490,"cf402"
7494,"cf123"
7501,"cf101"
7503,"cf102"
7507,"cf108"
7510,"cf101"
7514,"cf102"
7519,"cf107"
7520,"cf102"
7521,"cf107"
7525,"cf113"
7527,"cf106"
7532,"cf123"
7534,"cf106"
7535,"cf102"
7536,"cf102"
7538,"cf113"
7541,"cf123"
7547,"cf123"
7558,"cf111"
7561,"cf119"
7562,"cf107"
7568,"cf265"
7575,"cf117"
7577,"cf107"
7602,"cf123"
7615,"cf401"
7618,"cf407"
7624,"cf102"
7629,"cf102"
7632,"cf121"
7635,"cf101"
7637,"cf102"
7638,"cf102"
7641,"cf105"
7642,"cf102"
7645,"cf113"
7646,"cf103"
7647,"cf108"
7648,"cf109"
7649,"cf107"
7652,"cf109"
7655,"cf109"
7657,"cf113"
7668,"cf109"
7671,"cf101"
7672,"cf110"
7674,"cf106"
7675,"cf102"
7676,"cf106"
7678,"cf101"
7679,"cf110"
7683,"cf101"
7684,"cf110"
7685,"cf110"
7687,"cf101"
7688,"cf110"
7689,"cf107"
7690,"cf107"
7691,"cf103"
7692,"cf604"
7693,"cf110"
7694,"cf101"
7695,"cf110"
7700,"cf107"
7705,"cf102"
7706,"cf101"
7707,"cf604"
7709,"cf110"
7710,"cf106"
7712,"cf107"
7716,"cf103"
7718,"cf102"
7719,"cf102"
7722,"cf103"
7723,"cf110"
7724,"cf110"
7726,"cf101"
7728,"cf101"
7729,"cf101"
7730,"cf101"
7731,"cf101"
7732,"cf102"
7734,"cf102"
7736,"cf110"
7737,"cf101"
7739,"cf103"
7740,"cf102"
7768,"cf123"
7770,"cf123"
7802,"cf128"
7804,"cf261"
7827,"cf108"
7836,"cf108"
7838,"cf102"
7839,"cf101"
7844,"cf102"
7845,"cf102"
7848,"cf102"
7853,"cf111"
7856,"cf108"
7861,"cf114"
7863,"cf101"
7864,"cf105"
7866,"cf101"
7867,"cf245"
7868,"cf109"
7869,"cf109"
7873,"cf101"
7874,"cf118"
7875,"cf101"
7877,"cf106"
7880,"cf118"
7882,"cf101"
7884,"cf109"
7886,"cf109"
7889,"cf101"
7891,"cf108"
7893,"cf101"
7897,"cf118"
7902,"cf101"
7904,"cf105"
7905,"cf108"
7906,"cf109"
7907,"cf109"
7908,"cf118"
7940,"cf111"
7948,"cf114"
7949,"cf107"
7950,"cf106"
7954,"cf126"
7957,"cf105"
7961,"cf105"
7962,"cf115"
7966,"cf106"
7968,"cf115"
7970,"cf121"
7971,"cf121"
7972,"cf105"
7974,"cf126"
7978,"cf106"
7980,"cf107"
7981,"cf118"
7989,"cf110"
7990,"cf118"
7992,"cf110"
7996,"cf114"
7999,"cf121"
8000,"cf121"
8001,"cf115"
8002,"cf106"
8005,"cf118"
8007,"cf106"
8008,"cf110"
8014,"cf126"
8016,"cf112"
8017,"cf106"
8054,"cf106"
8070,"cf245"
8075,"cf110"
8080,"cf119"
8081,"cf201"
8082,"cf119"
8084,"cf114"
8085,"cf102"
8086,"cf114"
8087,"cf119"
8091,"cf114"
8096,"cf101"
8097,"cf121"
8098,"cf114"
8099,"cf101"
8103,"cf121"
8107,"cf102"
8108,"cf101"
8111,"cf114"
8112,"cf101"
8113,"cf201"
8117,"cf110"
8118,"cf119"
8121,"cf106"
8122,"cf102"
8125,"cf126"
8127,"cf113"
8131,"cf108"
8134,"cf126"
8135,"cf126"
8136,"cf113"
8137,"cf106"
8144,"cf102"
8147,"cf106"
8150,"cf110"
8152,"cf106"
8153,"cf126"
8155,"cf107"
8156,"cf106"
8157,"cf101"
8158,"cf101"
8160,"cf106"
8162,"cf106"
8164,"cf113"
8166,"cf113"
8170,"cf110"
8172,"cf113"
8173,"cf106"
8174,"cf110"
8181,"cf113"
8182,"cf106"
8183,"cf108"
8184,"cf113"
8185,"cf126"
8186,"cf126"
8187,"cf126"
8188,"cf106"
8189,"cf126"
8190,"cf106"
8191,"cf106"
8192,"cf108"
8193,"cf126"
8195,"cf126"
8199,"cf206"
8203,"cf209"
8207,"cf402"
8224,"cf103"
8225,"cf102"
8227,"cf102"
8228,"cf108"
8229,"cf102"
8234,"cf102"
8237,"cf123"
8238,"cf102"
8239,"cf123"
8240,"cf102"
8241,"cf102"
8245,"cf102"
8246,"cf102"
8247,"cf103"
8249,"cf103"
8251,"cf102"
8255,"cf110"
8256,"cf102"
8258,"cf103"
8262,"cf102"
8264,"cf102"
8266,"cf110"
8270,"cf245"
8272,"cf245"
8282,"cf111"
8292,"cf242"
8302,"cf119"
8304,"cf119"
8321,"cf106"
8322,"cf107"
8324,"cf122"
8326,"cf105"
8327,"cf103"
8332,"cf102"
8336,"cf107"
8337,"cf103"
8338,"cf107"
8341,"cf101"
8343,"cf103"
8346,"cf106"
8349,"cf103"
8352,"cf106"
8357,"cf261"
8372,"cf102"
8404,"cf109"
8409,"cf102"
8410,"cf101"
8412,"cf102"
8413,"cf102"
8415,"cf101"
8417,"cf101"
8418,"cf103"
8419,"cf101"
8423,"cf101"
8425,"cf109"
8439,"cf261"
8459,"cf113"
8461,"cf106"
8464,"cf109"
8488,"cf103"
8494,"cf413"
8498,"cf102"
8503,"cf115"
8507,"cf105"
8513,"cf101"
8527,"cf123"
8528,"cf417"
8539,"cf132"
8559,"cf107"
8561,"cf107"
8563,"cf118"
8575,"cf106"
8583,"cf107"
8586,"cf121"
8590,"cf103"
8597,"cf103"
8610,"cf134"
8615,"cf108"
8616,"cf103"
8617,"cf103"
8619,"cf125"
8622,"cf109"
8625,"cf109"
8626,"cf103"
8627,"cf110"
8629,"cf107"
8630,"cf103"
8631,"cf107"
8632,"cf107"
8633,"cf107"
8634,"cf108"
8635,"cf109"
8636,"cf107"
8640,"cf110"
8641,"cf103"
8642,"cf103"
8643,"cf107"
8644,"cf108"
8645,"cf108"
8647,"cf103"
8648,"cf110"
8649,"cf113"
8650,"cf138"
8652,"cf138"
8653,"cf103"
8654,"cf103"
8657,"cf110"
8658,"cf103"
8661,"cf103"
8662,"cf110"
8663,"cf138"
8664,"cf108"
8665,"cf138"
8666,"cf138"
8670,"cf103"
8671,"cf107"
8672,"cf108"
8673,"cf110"
8678,"cf107"
8681,"cf108"
8683,"cf108"
8684,"cf110"
8692,"cf111"
8700,"cf403"
8702,"cf111"
8703,"cf103"
8704,"cf103"
8710,"cf242"
8717,"cf101"
8730,"cf101"
8731,"cf113"
8732,"cf215"
8733,"cf113"
8735,"cf113"
8740,"cf113"
8741,"cf113"
8746,"cf242"
8752,"cf102"
8756,"cf102"
8757,"cf110"
8763,"cf106"
8766,"cf403"
8778,"cf106"
8782,"cf402"
8787,"cf123"
8795,"cf233"
8816,"cf109"
8817,"cf102"
8820,"cf116"
8821,"cf124"
8822,"cf101"
8824,"cf112"
8826,"cf101"
8827,"cf102"
8829,"cf102"
8830,"cf109"
8831,"cf103"
8833,"cf108"
8834,"cf118"
8836,"cf124"
8837,"cf102"
8839,"cf116"
8840,"cf112"
8842,"cf124"
8845,"cf103"
8848,"cf118"
8850,"cf116"
8851,"cf101"
8852,"cf124"
8854,"cf116"
8856,"cf102"
8858,"cf108"
8862,"cf101"
8863,"cf112"
8872,"cf111"
8882,"cf203"
8884,"cf131"
8886,"cf105"
8890,"cf118"
8892,"cf201"
8893,"cf118"
8894,"cf127"
8895,"cf201"
8896,"cf118"
8898,"cf118"
8902,"cf201"
8904,"cf404"
8909,"cf250"
8912,"cf404"
8913,"cf118"
8914,"cf105"
8916,"cf127"
8917,"cf404"
8918,"cf250"
8921,"cf118"
8923,"cf404"
8925,"cf203"
8929,"cf103"
8931,"cf211"
8935,"cf127"
8937,"cf127"
8940,"cf201"
8942,"cf118"
8943,"cf118"
8944,"cf203"
8945,"cf131"
8946,"cf118"
8947,"cf203"
8948,"cf105"
8950,"cf118"
8951,"cf201"
8953,"cf203"
8958,"cf118"
8959,"cf103"
8960,"cf118"
8963,"cf118"
8967,"cf118"
8968,"cf404"
8970,"cf105"
8972,"cf404"
8974,"cf201"
8978,"cf118"
8982,"cf250"
8984,"cf127"
8990,"cf127"
8992,"cf201"
8995,"cf118"
8996,"cf118"
8997,"cf404"
9000,"cf105"
9001,"cf127"
9003,"cf127"
9004,"cf404"
9005,"cf201"
9006,"cf203"
9007,"cf127"
9008,"cf127"
9009,"cf201"
9011,"cf201"
9012,"cf203"
9014,"cf118"
9017,"cf118"
9018,"cf118"
9020,"cf118"
9024,"cf103"
9031,"cf250"
9032,"cf118"
9033,"cf103"
9034,"cf118"
9035,"cf404"
9036,"cf118"
9037,"cf250"
9041,"cf131"
9043,"cf201"
9045,"cf404"
9047,"cf217"
9048,"cf404"
9049,"cf203"
9052,"cf404"
9054,"cf217"
9055,"cf118"
9056,"cf118"
9059,"cf118"
9060,"cf404"
9064,"cf201"
9069,"cf127"
9071,"cf118"
9072,"cf201"
9074,"cf201"
9075,"cf127"
9076,"cf118"
9077,"cf118"
9078,"cf118"
9080,"cf217"
9081,"cf203"
9082,"cf105"
9083,"cf118"
9084,"cf105"
9085,"cf127"
9086,"cf118"
9087,"cf105"
9088,"cf404"
9089,"cf404"
9091,"cf217"
9093,"cf203"
9094,"cf118"
9097,"cf118"
9098,"cf404"
9099,"cf118"
9102,"cf203"
9103,"cf105"
9104,"cf118"
9107,"cf250"
9109,"cf105"
9118,"cf250"
9122,"cf127"
9125,"cf127"
9129,"cf201"
9130,"cf211"
9131,"cf201"
9133,"cf118"
9138,"cf127"
9139,"cf201"
9141,"cf201"
9142,"cf217"
9143,"cf118"
9149,"cf118"
9152,"cf217"
9153,"cf404"
9155,"cf127"
9158,"cf105"
9159,"cf217"
9161,"cf201"
9163,"cf201"
9165,"cf127"
9170,"cf217"
9171,"cf118"
9173,"cf118"
9176,"cf201"
9177,"cf118"
9181,"cf127"
9182,"cf203"
9183,"cf118"
9189,"cf118"
9192,"cf118"
9194,"cf211"
9197,"cf127"
9198,"cf127"
9203,"cf211"
9204,"cf203"
9206,"cf404"
9207,"cf127"
9208,"cf127"
9209,"cf211"
9210,"cf105"
9212,"cf404"
9213,"cf118"
9214,"cf203"
9215,"cf118"
9217,"cf404"
9220,"cf118"
9221,"cf217"
9226,"cf203"
9227,"cf203"
9228,"cf118"
9230,"cf201"
9232,"cf203"
9234,"cf201"
9235,"cf127"
9238,"cf105"
9241,"cf201"
9242,"cf103"
9243,"cf103"
9244,"cf201"
9245,"cf217"
9248,"cf203"
9253,"cf118"
9255,"cf118"
9256,"cf118"
9258,"cf250"
9259,"cf250"
9260,"cf118"
9264,"cf118"
9265,"cf127"
9266,"cf201"
9267,"cf118"
9268,"cf404"
9270,"cf127"
9273,"cf203"
9274,"cf127"
9277,"cf217"
9279,"cf105"
9281,"cf118"
9282,"cf211"
9283,"cf203"
9284,"cf105"
9288,"cf118"
9289,"cf118"
9290,"cf118"
9291,"cf404"
9294,"cf404"
9295,"cf118"
9296,"cf127"
9300,"cf201"
9302,"cf201"
9305,"cf201"
9306,"cf118"
9308,"cf105"
9309,"cf118"
9311,"cf118"
9313,"cf211"
9314,"cf201"
9316,"cf250"
9317,"cf203"
9321,"cf203"
9323,"cf201"
9324,"cf250"
9325,"cf217"
9326,"cf203"
9327,"cf217"
9328,"cf105"
9330,"cf127"
9331,"cf118"
9340,"cf105"
9341,"cf118"
9342,"cf118"
9343,"cf105"
9345,"cf118"
9346,"cf118"
9348,"cf118"
9352,"cf105"
9354,"cf201"
9355,"cf127"
9356,"cf203"
9358,"cf404"
9359,"cf118"
9362,"cf404"
9364,"cf118"
9366,"cf103"
9368,"cf217"
9369,"cf201"
9371,"cf118"
9372,"cf127"
9373,"cf201"
9374,"cf203"
9375,"cf201"
9376,"cf203"
9378,"cf105"
9381,"cf127"
9384,"cf131"
9387,"cf217"
9389,"cf217"
9390,"cf203"
9391,"cf201"
9393,"cf201"
9394,"cf211"
9398,"cf217"
9399,"cf118"
9401,"cf105"
9402,"cf250"
9403,"cf201"
9405,"cf103"
9406,"cf105"
9410,"cf118"
9411,"cf217"
9414,"cf118"
9415,"cf404"
9416,"cf118"
9421,"cf127"
9423,"cf105"
9424,"cf118"
9427,"cf118"
9429,"cf118"
9430,"cf211"
9432,"cf118"
9436,"cf118"
9437,"cf105"
9438,"cf203"
9441,"cf250"
9443,"cf217"
9445,"cf404"
9447,"cf118"
9449,"cf127"
9450,"cf201"
9451,"cf105"
9454,"cf211"
9458,"cf404"
9460,"cf118"
9467,"cf118"
9468,"cf203"
9470,"cf217"
9471,"cf105"
9472,"cf211"
9475,"cf118"
9476,"cf404"
9477,"cf404"
9479,"cf201"
9480,"cf203"
9483,"cf105"
9485,"cf127"
9488,"cf118"
9489,"cf201"
9490,"cf250"
9491,"cf203"
9492,"cf201"
9493,"cf131"
9495,"cf118"
9496,"cf118"
9500,"cf201"
9501,"cf203"
9503,"cf201"
9504,"cf118"
9505,"cf211"
9507,"cf118"
9509,"cf105"
9510,"cf105"
9512,"cf250"
9515,"cf217"
9518,"cf118"
9520,"cf203"
9523,"cf127"
9525,"cf217"
9526,"cf217"
9527,"cf127"
9533,"cf105"
9535,"cf118"
9536,"cf118"
9540,"cf131"
9544,"cf131"
9545,"cf201"
9547,"cf118"
9548,"cf217"
9550,"cf103"
9551,"cf103"
9552,"cf127"
9556,"cf105"
9557,"cf201"
9561,"cf404"
9562,"cf201"
9563,"cf118"
9566,"cf211"
9567,"cf201"
9570,"cf250"
9574,"cf211"
9577,"cf118"
9578,"cf203"
9580,"cf127"
9583,"cf118"
9584,"cf217"
9585,"cf404"
9586,"cf203"
9588,"cf404"
9590,"cf118"
9591,"cf127"
9597,"cf118"
9601,"cf203"
9604,"cf217"
9606,"cf404"
9611,"cf201"
9616,"cf131"
9618,"cf203"
9621,"cf201"
9625,"cf127"
9626,"cf118"
9629,"cf105"
9632,"cf127"
9634,"cf127"
9639,"cf118"
9643,"cf404"
9649,"cf127"
9650,"cf127"
9651,"cf211"
9652,"cf131"
9654,"cf131"
9657,"cf118"
9658,"cf118"
9659,"cf118"
9660,"cf103"
9665,"cf118"
9666,"cf203"
9667,"cf217"
9670,"cf127"
9671,"cf118"
9672,"cf103"
9674,"cf127"
9676,"cf404"
9677,"cf250"
9680,"cf250"
9684,"cf127"
9685,"cf404"
9686,"cf203"
9687,"cf203"
9688,"cf127"
9692,"cf201"
9694,"cf203"
9695,"cf217"
9699,"cf211"
9700,"cf127"
9703,"cf211"
9708,"cf404"
9711,"cf250"
9712,"cf217"
9714,"cf103"
9715,"cf131"
9719,"cf201"
9721,"cf105"
9723,"cf203"
9728,"cf127"
9731,"cf404"
9736,"cf118"
9737,"cf105"
9739,"cf201"
9740,"cf201"
9741,"cf203"
9743,"cf250"
9746,"cf217"
9749,"cf217"
9751,"cf118"
9752,"cf211"
9754,"cf127"
9759,"cf118"
9761,"cf127"
9762,"cf105"
9765,"cf118"
9766,"cf103"
9767,"cf127"
9769,"cf118"
9771,"cf103"
9772,"cf118"
9775,"cf404"
9778,"cf404"
9780,"cf127"
9782,"cf103"
9784,"cf250"
9788,"cf217"
9789,"cf250"
9791,"cf127"
9792,"cf203"
9795,"cf201"
9796,"cf118"
9797,"cf118"
9798,"cf203"
9800,"cf118"
9801,"cf127"
9803,"cf105"
9804,"cf127"
9806,"cf103"
9807,"cf127"
9815,"cf250"
9819,"cf211"
9822,"cf131"
9823,"cf203"
9824,"cf404"
9826,"cf118"
9830,"cf127"
9831,"cf118"
9832,"cf217"
9833,"cf131"
9836,"cf203"
9838,"cf217"
9839,"cf131"
9840,"cf404"
9843,"cf118"
9844,"cf404"
9845,"cf201"
9848,"cf118"
9850,"cf217"
9853,"cf201"
9857,"cf211"
9858,"cf118"
9860,"cf118"
9862,"cf250"
9865,"cf211"
9866,"cf404"
9867,"cf127"
9868,"cf118"
9871,"cf118"
9872,"cf217"
9873,"cf105"
9876,"cf201"
9877,"cf404"
9882,"cf250"
9883,"cf105"
9889,"cf127"
9890,"cf250"
9899,"cf103"
9902,"cf131"
9904,"cf203"
9905,"cf201"
9906,"cf201"
9909,"cf127"
9910,"cf217"
9912,"cf203"
9914,"cf203"
9915,"cf118"
9916,"cf105"
9918,"cf103"
9919,"cf127"
9920,"cf404"
9921,"cf201"
9924,"cf211"
9925,"cf217"
9926,"cf118"
9930,"cf201"
9931,"cf105"
9933,"cf103"
9934,"cf118"
9936,"cf118"
9937,"cf217"
9938,"cf217"
9939,"cf103"
9940,"cf131"
9941,"cf404"
9942,"cf131"
9945,"cf131"
9946,"cf131"
9947,"cf118"
9949,"cf131"
9951,"cf118"
9955,"cf118"
9956,"cf127"
9957,"cf211"
9958,"cf131"
9959,"cf118"
9960,"cf201"
9962,"cf201"
9963,"cf118"
9965,"cf211"
9966,"cf211"
9969,"cf118"
9970,"cf118"
9973,"cf131"
9974,"cf404"
9977,"cf131"
9981,"cf105"
9982,"cf404"
9983,"cf118"
9984,"cf118"
9985,"cf201"
9986,"cf127"
9988,"cf201"
9990,"cf118"
9991,"cf118"
9995,"cf217"
10001,"cf217"
10002,"cf127"
10003,"cf217"
10010,"cf105"
10013,"cf118"
10016,"cf404"
10018,"cf211"
10020,"cf217"
10024,"cf404"
10025,"cf201"
10027,"cf105"
10028,"cf201"
10029,"cf201"
10031,"cf118"
10034,"cf118"
10036,"cf203"
10037,"cf211"
10038,"cf103"
10039,"cf118"
10040,"cf201"
10042,"cf217"
10044,"cf404"
10045,"cf118"
10047,"cf203"
10049,"cf105"
10051,"cf131"
10053,"cf105"
10054,"cf217"
10060,"cf203"
10061,"cf118"
10063,"cf131"
10064,"cf127"
10065,"cf250"
10069,"cf404"
10072,"cf118"
10073,"cf404"
10074,"cf118"
10075,"cf103"
10076,"cf201"
10078,"cf118"
10079,"cf404"
10080,"cf131"
10082,"cf118"
10083,"cf118"
10084,"cf105"
10085,"cf118"
10086,"cf118"
10089,"cf203"
10091,"cf201"
10094,"cf201"
10097,"cf118"
10102,"cf404"
10103,"cf118"
10105,"cf131"
10109,"cf217"
10110,"cf217"
10111,"cf118"
10112,"cf118"
10113,"cf103"
10119,"cf105"
10121,"cf131"
10124,"cf131"
10126,"cf404"
10127,"cf203"
10132,"cf404"
10133,"cf131"
10134,"cf103"
10135,"cf118"
10137,"cf131"
10141,"cf127"
10145,"cf118"
10148,"cf127"
10149,"cf203"
10150,"cf127"
10151,"cf118"
10152,"cf250"
10154,"cf201"
10155,"cf118"
10156,"cf105"
10157,"cf118"
10158,"cf118"
10160,"cf127"
10161,"cf201"
10163,"cf127"
10164,"cf118"
10165,"cf118"
10166,"cf201"
10169,"cf404"
10171,"cf118"
10172,"cf127"
10173,"cf404"
10175,"cf105"
10179,"cf211"
10181,"cf203"
10183,"cf250"
10188,"cf118"
10189,"cf404"
10196,"cf211"
10201,"cf103"
10204,"cf103"
10205,"cf131"
10208,"cf118"
10210,"cf217"
10212,"cf127"
10213,"cf217"
10215,"cf105"
10217,"cf404"
10219,"cf118"
10220,"cf131"
10221,"cf201"
10222,"cf118"
10226,"cf131"
10229,"cf211"
10231,"cf105"
10232,"cf201"
10234,"cf203"
10236,"cf105"
10237,"cf201"
10240,"cf127"
10241,"cf201"
10242,"cf118"
10247,"cf203"
10250,"cf105"
10253,"cf131"
10254,"cf103"
10256,"cf404"
10258,"cf103"
10261,"cf201"
10266,"cf118"
10267,"cf203"
10269,"cf203"
10270,"cf201"
10271,"cf103"
10272,"cf201"
10273,"cf131"
10276,"cf105"
10277,"cf118"
10278,"cf203"
10283,"cf404"
10315,"cf111"
10324,"cf214"
10325,"cf109"
10331,"cf123"
10332,"cf111"
10333,"cf111"
10336,"cf102"
10342,"cf101"
10343,"cf604"
10358,"cf111"
10379,"cf114"
10385,"cf123"
10390,"cf242"
10409,"cf404"
10414,"cf106"
10428,"cf107"
10429,"cf110"
10431,"cf126"
10434,"cf101"
10436,"cf107"
10438,"cf101"
10440,"cf126"
10441,"cf116"
10443,"cf103"
10444,"cf116"
10447,"cf116"
10451,"cf101"
10454,"cf101"
10456,"cf110"
10458,"cf107"
10459,"cf138"
10461,"cf103"
10463,"cf103"
10466,"cf138"
10468,"cf107"
10470,"cf110"
10472,"cf112"
10476,"cf138"
10482,"cf138"
10490,"cf112"
10491,"cf107"
10495,"cf107"
10496,"cf112"
10497,"cf126"
10499,"cf110"
10500,"cf138"
10501,"cf110"
10503,"cf107"
10505,"cf119"
10506,"cf101"
10509,"cf110"
10510,"cf138"
10511,"cf103"
10512,"cf138"
10513,"cf110"
10515,"cf103"
10516,"cf101"
10521,"cf119"
10522,"cf116"
10523,"cf107"
10525,"cf107"
10526,"cf116"
10527,"cf107"
10529,"cf112"
10532,"cf112"
10536,"cf138"
10540,"cf101"
10542,"cf126"
10546,"cf107"
10547,"cf110"
10549,"cf116"
10552,"cf116"
10555,"cf103"
10556,"cf110"
10557,"cf138"
10559,"cf107"
10560,"cf112"
10561,"cf101"
10562,"cf101"
10564,"cf110"
10570,"cf110"
10571,"cf138"
10572,"cf138"
10573,"cf110"
10574,"cf103"
10575,"cf101"
10577,"cf107"
10579,"cf126"
10580,"cf101"
10583,"cf101"
10584,"cf112"
10589,"cf138"
10590,"cf103"
10593,"cf107"
10603,"cf115"
10605,"cf132"
10616,"cf218"
10624,"cf129"
10632,"cf111"
10641,"cf109"
10643,"cf105"
10657,"cf420"
10661,"cf109"
10665,"cf115"
10687,"cf407"
10706,"cf105"
10722,"cf132"
10758,"cf111"
10759,"cf601"
10769,"cf105"
10773,"cf105"
10778,"cf206"
10795,"cf413"
10800,"cf103"
10801,"cf110"
10803,"cf124"
10809,"cf102"
10810,"cf604"
10811,"cf109"
10813,"cf106"
10815,"cf109"
10816,"cf106"
10817,"cf106"
10818,"cf109"
10819,"cf106"
10820,"cf242"
10825,"cf110"
10829,"cf102"
10830,"cf109"
10834,"cf242"
10864,"cf102"
10893,"cf105"
10895,"cf604"
10897,"cf101"
10906,"cf103"
10907,"cf103"
10908,"cf107"
10910,"cf107"
10912,"cf101"
10915,"cf103"
10916,"cf109"
10935,"cf243"
10938,"cf103"
10969,"cf604"
10979,"cf111"
11014,"cf404"
11021,"cf107"
11022,"cf102"
11023,"cf105"
11030,"cf105"
11039,"cf133"
11061,"cf136"
11063,"cf123"
11112,"cf221"
11149,"cf123"
11150,"cf134"
11173,"cf109"
11176,"cf111"
11192,"cf410"
11195,"cf119"
11196,"cf101"
11235,"cf107"
11236,"cf119"
11249,"cf403"
11259,"cf119"
11265,"cf111"
11277,"cf101"
11281,"cf103"
11283,"cf101"
11284,"cf604"
11285,"cf101"
11288,"cf103"
11294,"cf117"
11295,"cf103"
11296,"cf101"
11299,"cf117"
11300,"cf103"
11302,"cf101"
11307,"cf109"
11309,"cf401"
11318,"cf413"
11319,"cf109"
11323,"cf105"
11324,"cf117"
11325,"cf604"
11326,"cf107"
11330,"cf110"
11331,"cf105"
11332,"cf107"
