"Primary_key","ACTIVITY_TYPE","SEX","INSEE_CODE","job_42","CURRENT_AGE","is_student","highest_diploma","household_type","target"
572,"TACT1.1","Female","01255","csp_5_5",36,FALSE,"DIP1_4","FM4_1","J"
574,"TACT1.1","Male","01260","csp_3_8",40,FALSE,"DIP1_8","FM1_1","J"
576,"TACT2.4","Female","01261","csp_8_6",59,FALSE,"DIP1_1","FM4_4","Y"
577,"TACT2.2","Male","01261","csp_8_4",20,TRUE,"DIP1_4","FM4_1","Y"
578,"TACT2.1","Female","01261","csp_7_1",99,FALSE,"DIP1_4","FM4_4","Y"
581,"TACT2.1","Female","01262","csp_7_8",88,FALSE,"DIP1_3","FM1_2","Y"
584,"TACT2.1","Female","01262","csp_7_8",62,FALSE,"DIP1_3","FM1_2","Y"
585,"TACT2.1","Female","01262","csp_7_7",65,FALSE,"DIP1_5","FM1_2","Y"
590,"TACT1.1","Male","01263","csp_3_1",63,FALSE,"DIP1_8","FM4_2","J"
592,"TACT1.1","Male","01263","csp_4_6",48,FALSE,"DIP1_3","FM3_1","J"
597,"TACT2.5","Female","01263","csp_8_6",62,FALSE,"DIP1_3","FM4_4","J"
599,"TACT1.1","Female","01263","csp_4_6",37,FALSE,"DIP1_6","FM4_1","Y"
604,"TACT2.2","Female","01265","csp_8_4",26,TRUE,"DIP1_8","FM1_2","Y"
605,"TACT1.1","Female","01265","csp_5_2",55,FALSE,"DIP1_3","FM4_1","Y"
608,"TACT1.1","Male","01266","csp_6_3",33,FALSE,"DIP1_3","FM4_1","Y"
609,"TACT1.1","Female","01266","csp_5_4",35,FALSE,"DIP1_7","FM4_1","Y"
612,"TACT2.1","Male","01268","csp_7_8",70,FALSE,"DIP1_3","FM4_3","J"
613,"TACT1.1","Female","01269","csp_3_7",62,FALSE,"DIP1_8","FM4_3","J"
615,"TACT1.1","Male","01269","csp_6_2",51,FALSE,"DIP1_3","FM4_1","Y"
616,"TACT1.2","Male","01269","csp_6_3",38,FALSE,"DIP1_3","FM4_3","J"
617,"TACT1.1","Male","01272","csp_4_5",57,FALSE,"DIP1_5","FM4_1","Y"
620,"TACT1.1","Female","01275","csp_2_1",45,FALSE,"DIP2","FM4_1","J"
621,"TACT1.1","Male","01275","csp_4_8",44,FALSE,"DIP1_3","FM1_1","J"
623,"TACT2.1","Female","01275","csp_7_1",71,FALSE,"DIP1_3","FM4_4","Y"
625,"TACT2.1","Male","01276","csp_7_2",71,FALSE,"DIP1_4","FM1_1","Y"
626,"TACT1.1","Female","01276","csp_5_4",64,FALSE,"DIP1_1","FM4_1","Y"
628,"TACT1.1","Male","01281","csp_5_2",40,FALSE,"DIP1_5","FM4_1","Y"
630,"TACT1.1","Female","01281","csp_4_3",37,FALSE,"DIP1_7","FM4_1","Y"
631,"TACT1.1","Female","01281","csp_5_5",47,FALSE,"DIP1_6","FM3_2","Y"
632,"TACT2.1","Female","01281","csp_7_7",73,FALSE,"DIP2","FM1_2","J"
634,"TACT2.1","Male","01281","csp_7_7",77,FALSE,"DIP1_5","FM4_4","Y"
635,"TACT1.1","Male","01281","csp_4_2",34,FALSE,"DIP1_7","FM4_2","Y"
637,"TACT2.2","Female","01281","csp_8_4",23,TRUE,"DIP1_4","FM3_2","Y"
638,"TACT2.1","Female","01281","csp_7_5",74,FALSE,"DIP1_9","FM4_4","J"
639,"TACT2.1","Female","01282","csp_7_7",81,FALSE,"DIP1_1","FM1_2","J"
641,"TACT1.1","Female","01283","csp_4_5",36,FALSE,"DIP1_7","FM4_1","Y"
642,"TACT2.1","Female","01283","csp_7_5",77,FALSE,"DIP1_2","FM4_4","J"
643,"TACT2.5","Female","01283","csp_8_5",15,TRUE,"DIP1_2","FM4_1","Y"
644,"TACT1.1","Female","01283","csp_5_4",33,FALSE,"DIP1_6","FM4_1","Y"
645,"TACT1.1","Male","01283","csp_6_3",31,FALSE,"DIP1_2","FM4_2","Y"
646,"TACT2.1","Male","01283","csp_7_1",65,FALSE,"DIP1_1","FM4_3","Y"
648,"TACT1.1","Female","01283","csp_6_8",43,FALSE,"DIP1","FM4_1","Y"
649,"TACT1.1","Male","01283","csp_2_1",54,FALSE,"DIP1_7","FM4_2","J"
650,"TACT2.1","Male","01283","csp_7_7",66,FALSE,"DIP1_3","FM4_4","J"
654,"TACT2.2","Male","01283","csp_8_4",18,TRUE,"DIP3","FM3_2","Y"
656,"TACT2.5","Female","01283","csp_8_5",58,FALSE,"DIP1_2","FM1_2","Y"
657,"TACT1.1","Male","01283","csp_4_7",56,FALSE,"DIP1_7","FM1_1","J"
660,"TACT1.1","Female","01283","csp_5_5",31,FALSE,"DIP1_5","FM1_2","Y"
661,"TACT2.1","Female","01283","csp_7_5",68,FALSE,"DIP1_7","FM2_0","Y"
666,"TACT1.1","Male","01283","csp_4_6",57,FALSE,"DIP1_2","FM4_2","J"
668,"TACT2.1","Male","01283","csp_7_8",85,FALSE,"DIP1_1","FM4_4","Y"
669,"TACT1.2","Male","01283","csp_6_3",38,FALSE,"DIP1_3","FM4_4","Y"
670,"TACT1.1","Male","01283","csp_4_3",67,FALSE,"DIP1_1","FM4_1","Y"
671,"TACT1.1","Male","01283","csp_2_1",36,FALSE,"DIP1_3","FM4_1","Y"
673,"TACT1.1","Female","01284","csp_4_3",33,FALSE,"DIP1_5","FM4_1","Y"
675,"TACT2.1","Male","01288","csp_7_8",89,FALSE,"DIP1_1","FM4_4","J"
677,"TACT1.2","Female","01288","csp_5_5",28,FALSE,"DIP1_4","FM4_2","Y"
678,"TACT2.2","Male","01288","csp_8_4",18,TRUE,"DIP1_4","FM4_1","Y"
681,"TACT1.1","Male","01289","csp_3_8",33,FALSE,"DIP1_8","FM1_1","Y"
682,"TACT2.2","Female","01289","csp_8_4",19,TRUE,"DIP1_1","FM4_1","Y"
683,"TACT1.2","Male","01289","csp_5_5",35,FALSE,"DIP1_6","FM4_4","Y"
688,"TACT2.1","Male","01293","csp_7_4",73,FALSE,"DIP1_7","FM4_4","J"
689,"TACT2.2","Female","01297","csp_8_4",21,TRUE,"DIP3","FM4_1","Y"
691,"TACT1.1","Female","01301","csp_6_7",57,FALSE,"DIP1_2","FM4_1","J"
692,"TACT1.2","Male","01301","csp_6_4",28,FALSE,"DIP3","FM4_3","Y"
694,"TACT1.1","Female","01301","csp_5_4",28,FALSE,"DIP1_5","FM4_1","Y"
696,"TACT1.2","Male","01303","csp_2_1",32,FALSE,"DIP1_3","FM4_4","J"
700,"TACT1.1","Female","01304","csp_2_2",56,FALSE,"DIP1_3","FM1_2","Y"
701,"TACT2.2","Male","01305","csp_8_4",18,TRUE,"DIP1_2","FM3_2","Y"
703,"TACT1.1","Male","01305","csp_4_7",65,FALSE,"DIP1_6","FM1_1","Y"
706,"TACT1.1","Male","01306","csp_6_2",30,FALSE,"DIP1_5","FM4_1","Y"
707,"TACT1.1","Female","01306","csp_4_2",36,FALSE,"DIP1_7","FM2_0","Y"
708,"TACT1.1","Female","01307","csp_5_2",53,FALSE,"DIP1_3","FM1_2","J"
713,"TACT1.1","Female","01313","csp_5_4",33,FALSE,"DIP1_6","FM3_2","Y"
716,"TACT1.1","Female","01313","csp_5_4",28,FALSE,"DIP1_7","FM4_1","Y"
717,"TACT2.1","Male","01313","csp_7_5",66,FALSE,"DIP1_7","FM4_1","Y"
722,"TACT1.1","Female","01320","csp_4_2",55,FALSE,"DIP1_6","FM4_3","Y"
724,"TACT1.2","Female","01320","csp_5_5",38,FALSE,"DIP1_3","FM4_2","Y"
727,"TACT2.2","Male","01320","csp_8_4",16,TRUE,"DIP1_2","FM4_1","Y"
728,"TACT1.1","Male","01322","csp_4_7",42,FALSE,"DIP1_3","FM3_1","J"
729,"TACT2.2","Male","01322","csp_8_4",18,TRUE,"DIP1_2","FM4_1","Y"
732,"TACT1.1","Female","01322","csp_5_6",42,FALSE,"DIP1_3","FM4_1","Y"
735,"TACT2.2","Male","01322","csp_8_4",16,TRUE,"DIP1_2","FM3_2","Y"
739,"TACT1.1","Female","01325","csp_4_6",48,FALSE,"DIP1_4","FM1_2","J"
740,"TACT1.1","Female","01331","csp_5_6",49,FALSE,"DIP1_3","FM4_4","J"
741,"TACT2.1","Female","01331","csp_7_7",66,FALSE,"DIP1_2","FM4_4","J"
742,"TACT2.1","Male","01333","csp_7_8",59,FALSE,"DIP1_3","FM4_3","J"
744,"TACT1.1","Male","01333","csp_4_8",50,FALSE,"DIP1_3","FM4_1","Y"
749,"TACT1.1","Female","01334","csp_3_3",28,FALSE,"DIP1_7","FM1_2","Y"
751,"TACT1.1","Male","01336","csp_6_8",30,FALSE,"DIP3","FM4_2","J"
757,"TACT1.1","Male","01343","csp_4_7",48,FALSE,"DIP1_6","FM1_1","Y"
758,"TACT1.1","Female","01343","csp_5_4",67,FALSE,"DIP1_2","FM4_2","J"
761,"TACT1.1","Female","01344","csp_4_2",37,FALSE,"DIP1_7","FM4_1","Y"
762,"TACT2.1","Male","01344","csp_7_8",86,FALSE,"DIP2","FM4_4","J"
764,"TACT2.1","Female","01344","csp_7_7",74,FALSE,"DIP1_3","FM1_2","J"
765,"TACT1.1","Male","01344","csp_6_7",23,TRUE,"DIP3","FM1_1","Y"
766,"TACT2.1","Male","01344","csp_7_8",88,FALSE,"DIP1_2","FM1_1","J"
769,"TACT1.2","Male","01345","csp_6_2",58,FALSE,"DIP1_3","FM4_3","J"
772,"TACT2.1","Female","01345","csp_7_5",66,FALSE,"DIP1_6","FM4_2","Y"
773,"TACT1.1","Female","01347","csp_5_4",48,FALSE,"DIP1_4","FM3_2","Y"
776,"TACT1.1","Female","01347","csp_5_6",26,FALSE,"DIP1_5","FM4_1","Y"
778,"TACT1.1","Female","01348","csp_3_4",44,FALSE,"DIP1_8","FM4_1","Y"
780,"TACT1.1","Male","01348","csp_4_7",24,FALSE,"DIP1_5","FM1_1","Y"
781,"TACT1.1","Male","01348","csp_6_3",38,FALSE,"DIP1_8","FM4_1","Y"
783,"TACT2.1","Male","01349","csp_7_8",66,FALSE,"DIP1_3","FM4_4","J"
786,"TACT2.2","Male","01350","csp_8_4",22,TRUE,"DIP1_4","FM4_1","Y"
789,"TACT1.2","Male","01351","csp_6_7",25,FALSE,"DIP1_5","FM3_2","Y"
790,"TACT2.4","Female","01351","csp_8_5",54,FALSE,"DIP1_4","FM4_4","Y"
791,"TACT2.1","Female","01353","csp_7_7",74,FALSE,"DIP1_1","FM4_4","J"
792,"TACT1.1","Male","01353","csp_2_3",35,FALSE,"DIP1_8","FM4_1","Y"
793,"TACT2.1","Female","01353","csp_7_8",78,FALSE,"DIP1_3","FM4_4","J"
796,"TACT1.1","Male","01354","csp_1_1",62,FALSE,"DIP1_2","FM1_1","J"
797,"TACT1.1","Female","01354","csp_5_5",47,FALSE,"DIP1_4","FM1_2","J"
798,"TACT2.1","Male","01354","csp_7_2",88,FALSE,"DIP1_8","FM4_4","J"
800,"TACT1.1","Female","01354","csp_4_6",39,FALSE,"DIP1_7","FM4_1","Y"
801,"TACT1.1","Male","01354","csp_4_2",51,FALSE,"DIP1_2","FM4_1","Y"
804,"TACT1.1","Female","01354","csp_3_1",55,FALSE,"DIP1_8","FM4_1","Y"
805,"TACT2.2","Male","01354","csp_8_4",18,TRUE,"DIP1_2","FM4_1","Y"
806,"TACT1.1","Female","01354","csp_5_5",47,FALSE,"DIP1_8","FM4_1","J"
808,"TACT2.4","Female","01354","csp_8_5",47,FALSE,"DIP1_3","FM4_2","Y"
812,"TACT2.2","Female","01360","csp_8_4",23,TRUE,"DIP1_5","FM1_2","Y"
815,"TACT1.1","Female","01361","csp_5_2",39,FALSE,"DIP1_6","FM4_1","Y"
816,"TACT1.1","Female","01361","csp_5_6",42,FALSE,"DIP1_7","FM4_1","Y"
817,"TACT1.1","Male","01361","csp_6_8",16,FALSE,"DIP3","FM4_1","Y"
819,"TACT2.4","Female","01362","csp_8_5",46,FALSE,"DIP1_4","FM4_2","Y"
824,"TACT1.2","Male","01364","csp_6_7",28,FALSE,"DIP3","FM4_3","Y"
829,"TACT2.1","Male","01366","csp_7_8",91,FALSE,"DIP1_1","FM4_4","J"
833,"TACT2.4","Female","01366","csp_8_5",42,FALSE,"DIP3","FM3_2","Y"
834,"TACT1.1","Female","01367","csp_4_3",26,FALSE,"DIP1_2","FM1_2","Y"
837,"TACT1.1","Female","01369","csp_5_2",24,FALSE,"DIP1_6","FM4_3","Y"
838,"TACT2.1","Male","01369","csp_7_7",82,FALSE,"DIP3","FM4_4","J"
840,"TACT1.1","Female","01370","csp_4_6",25,FALSE,"DIP1_6","FM4_2","Y"
841,"TACT1.1","Male","01370","csp_4_3",37,FALSE,"DIP1_6","FM4_1","Y"
842,"TACT2.2","Male","01370","csp_8_4",18,TRUE,"DIP1_2","FM3_2","Y"
843,"TACT1.1","Male","01370","csp_4_7",52,FALSE,"DIP1_6","FM3_1","J"
844,"TACT2.1","Male","01371","csp_7_8",64,FALSE,"DIP1","FM1_1","J"
846,"TACT2.1","Female","01373","csp_7_5",66,FALSE,"DIP1_1","FM1_2","Y"
847,"TACT1.1","Female","01373","csp_6_3",28,FALSE,"DIP1_5","FM4_1","Y"
848,"TACT1.1","Female","01374","csp_4_6",60,FALSE,"DIP1_3","FM1_2","J"
849,"TACT1.1","Male","01374","csp_3_4",74,FALSE,"DIP1_8","FM4_2","J"
850,"TACT1.1","Female","01374","csp_5_6",26,TRUE,"DIP1_3","FM4_1","Y"
852,"TACT1.1","Female","01376","csp_3_7",38,FALSE,"DIP1_8","FM4_1","Y"
853,"TACT2.2","Female","01376","csp_8_4",23,TRUE,"DIP1_4","FM1_2","Y"
855,"TACT1.1","Male","01376","csp_3_8",48,FALSE,"DIP1_8","FM4_1","J"
856,"TACT1.1","Male","01376","csp_4_5",61,FALSE,"DIP1_3","FM4_1","Y"
857,"TACT1.1","Female","01376","csp_5_6",21,TRUE,"DIP1_4","FM4_1","Y"
859,"TACT2.1","Male","01378","csp_7_7",91,FALSE,"DIP1_1","FM1_1","J"
862,"TACT1.1","Female","01380","csp_4_2",42,FALSE,"DIP1_9","FM4_1","J"
863,"TACT1.1","Female","01380","csp_5_6",38,FALSE,"DIP1_3","FM2_0","J"
866,"TACT2.1","Male","01384","csp_7_5",71,FALSE,"DIP1_5","FM4_4","Y"
867,"TACT1.1","Male","01384","csp_3_8",29,FALSE,"DIP1_8","FM4_1","Y"
868,"TACT2.1","Female","01384","csp_7_4",75,FALSE,"DIP1_8","FM4_4","Y"
869,"TACT2.1","Female","01388","csp_7_7",66,FALSE,"DIP1_3","FM1_2","Y"
871,"TACT1.1","Male","01390","csp_5_3",29,FALSE,"DIP1_5","FM4_1","Y"
874,"TACT2.2","Female","01393","csp_8_4",20,TRUE,"DIP1_4","FM4_1","Y"
876,"TACT1.1","Female","01398","csp_3_7",38,FALSE,"DIP1_8","FM4_1","Y"
879,"TACT2.1","Female","01399","csp_7_7",76,FALSE,"DIP1_4","FM2_0","Y"
880,"TACT1.1","Male","01399","csp_4_8",47,FALSE,"DIP1_3","FM4_1","Y"
881,"TACT2.1","Female","01401","csp_7_7",72,FALSE,"DIP1_2","FM4_2","J"
882,"TACT1.1","Female","01401","csp_5_2",28,FALSE,"DIP1_7","FM4_1","Y"
883,"TACT1.1","Female","01401","csp_4_3",38,FALSE,"DIP1_6","FM4_1","Y"
884,"TACT1.1","Male","01403","csp_6_7",49,FALSE,"DIP1_3","FM4_2","J"
885,"TACT2.1","Female","01403","csp_7_7",73,FALSE,"DIP1_5","FM1_2","Y"
886,"TACT1.1","Male","01403","csp_4_7",46,FALSE,"DIP1_3","FM4_2","J"
887,"TACT2.1","Male","01403","csp_7_8",80,FALSE,"DIP1_1","FM4_4","J"
890,"TACT1.1","Female","01408","csp_4_7",41,FALSE,"DIP2","FM3_2","Y"
891,"TACT1.2","Female","01408","csp_5_6",51,FALSE,"DIP1_3","FM4_2","J"
892,"TACT2.1","Male","01410","csp_7_8",73,FALSE,"DIP1_3","FM4_4","J"
893,"TACT2.1","Female","01412","csp_7_2",73,FALSE,"DIP1_3","FM2_0","Y"
896,"TACT1.1","Male","01418","csp_3_7",58,FALSE,"DIP1_6","FM4_1","Y"
899,"TACT2.2","Female","01419","csp_8_4",20,TRUE,"DIP1_4","FM4_1","Y"
900,"TACT2.1","Female","01419","csp_7_2",64,FALSE,"DIP1_3","FM4_4","J"
902,"TACT1.1","Male","01419","csp_4_6",27,FALSE,"DIP1_5","FM4_1","Y"
904,"TACT1.1","Male","01420","csp_6_7",62,FALSE,"DIP1_5","FM4_1","Y"
906,"TACT2.1","Male","01420","csp_7_7",62,FALSE,"DIP1_2","FM4_4","J"
908,"TACT1.1","Female","01420","csp_4_6",31,FALSE,"DIP1_8","FM4_1","Y"
909,"TACT2.1","Male","01422","csp_7_5",60,FALSE,"DIP1_3","FM4_4","J"
910,"TACT1.1","Female","01422","csp_5_2",57,FALSE,"DIP3","FM4_1","Y"
914,"TACT2.1","Female","01424","csp_7_7",70,FALSE,"DIP1_6","FM1_2","Y"
916,"TACT1.1","Male","01426","csp_6_7",37,FALSE,"DIP1_3","FM4_1","Y"
918,"TACT1.1","Female","01426","csp_5_4",32,FALSE,"DIP1_8","FM3_2","Y"
919,"TACT1.1","Female","01427","csp_3_1",34,FALSE,"DIP1_8","FM4_1","Y"
921,"TACT2.1","Female","01427","csp_7_4",89,FALSE,"DIP1_1","FM2_0","Y"
923,"TACT2.1","Female","01427","csp_7_7",61,FALSE,"DIP1_7","FM4_4","Y"
924,"TACT2.1","Female","01427","csp_7_5",74,FALSE,"DIP1_8","FM1_2","Y"
925,"TACT1.1","Female","01427","csp_5_6",45,FALSE,"DIP1_1","FM4_1","Y"
927,"TACT2.1","Female","01427","csp_7_5",72,FALSE,"DIP1_6","FM1_2","Y"
933,"TACT2.1","Female","01430","csp_7_7",83,FALSE,"DIP1_2","FM1_2","J"
935,"TACT2.1","Male","01435","csp_7_4",73,FALSE,"DIP1_7","FM4_4","J"
936,"TACT1.1","Female","01435","csp_4_3",59,FALSE,"DIP1_6","FM4_3","J"
938,"TACT2.1","Male","01441","csp_7_7",81,FALSE,"DIP1_6","FM4_4","J"
941,"TACT1.1","Female","01443","csp_5_4",58,FALSE,"DIP1_3","FM4_1","Y"
942,"TACT2.2","Female","01443","csp_8_4",26,TRUE,"DIP1_6","FM1_2","Y"
946,"TACT2.1","Female","01446","csp_7_8",105,FALSE,"DIP2","FM1_2","J"
950,"TACT1.1","Female","01447","csp_3_7",38,FALSE,"DIP1_8","FM4_1","Y"
952,"TACT2.1","Male","01450","csp_7_2",78,FALSE,"DIP1_4","FM4_4","J"
955,"TACT1.1","Male","01450","csp_5_3",48,FALSE,"DIP1_6","FM4_1","J"
956,"TACT1.1","Male","01450","csp_3_4",47,FALSE,"DIP1_7","FM4_1","Y"
959,"TACT2.1","Male","01450","csp_7_5",71,FALSE,"DIP1_5","FM4_4","Y"
962,"TACT1.1","Male","01451","csp_6_7",17,TRUE,"DIP1_2","FM4_1","Y"
967,"TACT2.4","Female","01451","csp_8_5",49,FALSE,"DIP1_3","FM3_2","Y"
968,"TACT1.1","Male","01451","csp_2_3",52,FALSE,"DIP2","FM4_2","J"
971,"TACT1.1","Female","01451","csp_4_3",59,FALSE,"DIP1_7","FM1_2","Y"
974,"TACT1.1","Female","01453","csp_3_4",23,TRUE,"DIP1_6","FM1_2","J"
977,"TACT2.1","Female","01457","csp_7_8",90,FALSE,"DIP1_2","FM4_2","J"
978,"TACT2.2","Female","01457","csp_8_4",19,TRUE,"DIP1_1","FM4_1","Y"
985,"TACT1.1","Male","02006","csp_6_3",32,FALSE,"DIP1_3","FM4_1","J"
989,"TACT1.1","Female","02014","csp_3_7",36,FALSE,"DIP1_8","FM4_3","J"
990,"TACT2.1","Female","02014","csp_7_8",64,FALSE,"DIP3","FM4_4","J"
994,"TACT1.1","Female","02019","csp_4_3",38,FALSE,"DIP1_7","FM4_1","Y"
997,"TACT1.1","Male","02028","csp_3_7",31,FALSE,"DIP1_6","FM1_1","J"
998,"TACT1.1","Male","02028","csp_4_8",50,FALSE,"DIP1_4","FM4_1","Y"
999,"TACT1.2","Male","02029","csp_6_2",44,FALSE,"DIP3","FM1_1","Y"
1000,"TACT1.1","Female","02032","csp_5_5",23,FALSE,"DIP1_3","FM4_1","J"
1001,"TACT1.1","Male","02042","csp_5_4",26,TRUE,"DIP1_4","FM3_1","J"
1003,"TACT2.1","Female","02043","csp_7_8",73,FALSE,"DIP2","FM4_4","J"
1011,"TACT2.5","Male","02059","csp_8_5",26,FALSE,"DIP1","FM4_2","Y"
1015,"TACT2.1","Male","02059","csp_7_5",64,FALSE,"DIP1_2","FM4_4","J"
1018,"TACT1.1","Male","02059","csp_4_7",66,FALSE,"DIP2","FM4_2","J"
1021,"TACT1.1","Female","02064","csp_6_7",32,FALSE,"DIP1_3","FM4_3","J"
1023,"TACT2.1","Female","02064","csp_7_7",67,FALSE,"DIP1_3","FM4_2","J"
1024,"TACT2.1","Male","02064","csp_7_5",64,FALSE,"DIP1_7","FM4_4","J"
1025,"TACT1.1","Male","02064","csp_4_2",42,FALSE,"DIP1_5","FM4_1","Y"
1029,"TACT1.1","Male","02071","csp_3_7",25,TRUE,"DIP1_7","FM4_1","Y"
1031,"TACT1.2","Female","02071","csp_5_5",28,FALSE,"DIP1_3","FM4_4","J"
1032,"TACT1.1","Female","02072","csp_3_7",35,FALSE,"DIP1_7","FM4_1","Y"
1036,"TACT1.1","Male","02073","csp_6_7",30,FALSE,"DIP2","FM4_2","J"
1037,"TACT1.2","Female","02074","csp_5_2",27,FALSE,"DIP1_3","FM4_2","J"
1040,"TACT2.2","Female","02081","csp_8_4",17,TRUE,"DIP3","FM4_3","Y"
1041,"TACT2.1","Male","02083","csp_7_8",74,FALSE,"DIP1_3","FM4_4","J"
1047,"TACT2.1","Male","02095","csp_7_7",82,FALSE,"DIP1_1","FM1_1","J"
1049,"TACT1.1","Female","02095","csp_5_2",25,FALSE,"DIP1_5","FM4_2","Y"
1050,"TACT1.2","Male","02095","csp_6_8",54,FALSE,"DIP3","FM4_3","J"
1051,"TACT2.1","Male","02095","csp_7_7",77,FALSE,"DIP2","FM4_4","J"
1052,"TACT1.1","Female","02095","csp_5_2",57,FALSE,"DIP1_5","FM1_2","Y"
1057,"TACT1.1","Male","02095","csp_6_3",51,FALSE,"DIP1_3","FM1_1","J"
1059,"TACT2.2","Male","02099","csp_8_5",15,TRUE,"DIP3","FM4_1","Y"
1060,"TACT1.2","Female","02103","csp_8_1",23,TRUE,"DIP1_6","FM2_0","J"
1064,"TACT2.1","Male","02109","csp_7_8",65,FALSE,"DIP3","FM4_4","J"
1066,"TACT2.4","Female","02110","csp_8_5",56,FALSE,"DIP3","FM4_1","Y"
1068,"TACT2.1","Female","02112","csp_7_7",87,FALSE,"DIP1_1","FM4_4","J"
1069,"TACT1.1","Male","02114","csp_3_4",27,TRUE,"DIP1_8","FM4_1","J"
1071,"TACT1.1","Female","02117","csp_4_8",59,FALSE,"DIP1_3","FM4_3","J"
1072,"TACT1.1","Female","02120","csp_2_3",54,FALSE,"DIP3","FM4_1","J"
1075,"TACT1.1","Male","02126","csp_6_2",36,FALSE,"DIP3","FM4_4","Y"
1076,"TACT2.1","Female","02128","csp_7_8",96,FALSE,"DIP2","FM1_2","J"
1077,"TACT2.5","Female","02128","csp_8_5",57,FALSE,"DIP2","FM2_0","J"
1082,"TACT2.2","Male","02134","csp_8_5",17,TRUE,"DIP3","FM3_2","Y"
1084,"TACT2.1","Female","02135","csp_7_2",91,FALSE,"DIP1_1","FM1_2","J"
1086,"TACT2.4","Female","02135","csp_8_5",44,FALSE,"DIP3","FM4_2","Y"
1087,"TACT2.2","Female","02136","csp_8_4",21,TRUE,"DIP1_5","FM3_2","Y"
1088,"TACT2.1","Female","02140","csp_7_7",75,FALSE,"DIP2","FM1_2","J"
1090,"TACT1.1","Female","02141","csp_5_5",26,FALSE,"DIP1_6","FM4_1","Y"
1091,"TACT2.1","Female","02141","csp_7_2",87,FALSE,"DIP1_1","FM1_2","J"
1092,"TACT1.2","Female","02142","csp_8_1",31,FALSE,"DIP1_6","FM4_4","Y"
1095,"TACT1.1","Male","02153","csp_6_3",25,FALSE,"DIP1_4","FM1_1","J"
1096,"TACT2.2","Male","02153","csp_8_4",19,TRUE,"DIP1_1","FM4_3","J"
1097,"TACT1.1","Male","02153","csp_6_4",59,FALSE,"DIP1_3","FM4_1","J"
1098,"TACT1.1","Male","02153","csp_6_4",57,FALSE,"DIP1_1","FM4_1","Y"
1099,"TACT2.5","Female","02155","csp_8_5",59,FALSE,"DIP1_3","FM4_2","J"
1100,"TACT1.1","Male","02160","csp_6_2",35,FALSE,"DIP1_4","FM4_1","J"
1103,"TACT1.1","Female","02163","csp_5_2",32,FALSE,"DIP1_3","FM4_1","J"
1104,"TACT2.1","Female","02165","csp_7_7",63,FALSE,"DIP1_5","FM4_4","J"
1106,"TACT1.1","Male","02165","csp_4_2",30,FALSE,"DIP1_7","FM1_1","J"
1107,"TACT2.4","Female","02165","csp_8_5",44,FALSE,"DIP3","FM4_2","Y"
1109,"TACT2.1","Male","02168","csp_7_8",63,FALSE,"DIP1_4","FM1_1","J"
1111,"TACT2.1","Female","02168","csp_7_7",93,FALSE,"DIP1","FM1_2","J"
1115,"TACT2.1","Female","02168","csp_7_2",74,FALSE,"DIP2","FM1_2","J"
1117,"TACT2.5","Female","02168","csp_8_6",68,FALSE,"DIP1","FM1_2","J"
1118,"TACT2.2","Female","02168","csp_8_5",16,TRUE,"DIP3","FM3_1","Y"
1119,"TACT1.1","Male","02168","csp_4_7",35,FALSE,"DIP1_6","FM4_1","J"
1120,"TACT1.1","Female","02168","csp_5_4",21,TRUE,"DIP1_6","FM1_2","J"
1121,"TACT1.1","Male","02168","csp_6_8",47,FALSE,"DIP1_3","FM1_1","J"
1122,"TACT2.2","Female","02168","csp_8_4",19,TRUE,"DIP1_2","FM3_2","Y"
1123,"TACT2.1","Female","02168","csp_8_6",78,FALSE,"DIP1_1","FM4_4","J"
1125,"TACT1.1","Male","02168","csp_1_1",50,FALSE,"DIP1_3","FM3_2","J"
1126,"TACT1.1","Male","02168","csp_6_4",34,FALSE,"DIP1_3","FM4_2","J"
1127,"TACT2.1","Male","02168","csp_7_4",65,FALSE,"DIP1_8","FM4_4","J"
1128,"TACT1.1","Male","02168","csp_6_3",33,FALSE,"DIP1_3","FM1_1","Y"
1130,"TACT2.1","Male","02168","csp_7_8",82,FALSE,"DIP1_1","FM4_4","J"
1132,"TACT1.1","Female","02168","csp_4_6",64,FALSE,"DIP1_6","FM4_3","J"
1135,"TACT1.1","Female","02168","csp_4_7",57,FALSE,"DIP1_4","FM4_1","J"
1137,"TACT1.1","Male","02173","csp_6_3",29,FALSE,"DIP1_3","FM4_2","Y"
1138,"TACT1.1","Female","02173","csp_4_2",43,FALSE,"DIP1_7","FM3_2","Y"
1140,"TACT2.1","Female","02173","csp_7_7",71,FALSE,"DIP1_6","FM2_0","Y"
1141,"TACT1.1","Female","02173","csp_6_2",53,FALSE,"DIP1_2","FM4_1","J"
1143,"TACT1.2","Female","02173","csp_4_2",47,FALSE,"DIP1_6","FM4_2","Y"
1145,"TACT1.1","Male","02173","csp_3_4",43,FALSE,"DIP1_7","FM1_1","Y"
1146,"TACT2.1","Male","02173","csp_7_8",68,FALSE,"DIP1_8","FM1_1","J"
1149,"TACT1.1","Female","02173","csp_5_6",50,FALSE,"DIP2","FM4_3","Y"
1150,"TACT2.1","Female","02173","csp_7_7",70,FALSE,"DIP2","FM1_2","Y"
1151,"TACT2.2","Female","02173","csp_8_4",15,TRUE,"DIP2","FM4_1","Y"
1153,"TACT1.2","Male","02173","csp_6_4",55,FALSE,"DIP2","FM1_1","Y"
